"","workerId","conditionCE","conditionHeadN","level","arrayTraining","seenInTraining","participantText","compositionalAnswer","encodingCorrected","encodingCompositional","correctness","consonants","prepMGloss","prepRGloss"
"4242","A44","center-embedding","head final",4,"[[[1,[0]],[0]],1]","false","rae rae moy vuntun titil titil vuntun","rae rae moy vuntun titil titil vuntun","rrmvttv","rrmvttv",1,"tvsk","left","atop"
"4243","A44","center-embedding","head final",4,"[[[3,3],[0]],[2]]","false","moy rae rae silvil titil kaku kaku","moy rae rae silvil titil kaku kaku","mrrstkk","mrrstkk",1,"tvsk","left","atop"
"4292","A45","center-embedding","head initial",1,"0","true","titil","titil","t","t",1,"tvsk","left","atop"
"4293","A45","center-embedding","head initial",1,"1","true","vuntun","vuntun","v","v",1,"tvsk","left","atop"
"4294","A45","center-embedding","head initial",1,"2","true","silvil","silvil","s","s",1,"tvsk","left","atop"
"4295","A45","center-embedding","head initial",1,"3","true","kaku","kaku","k","k",1,"tvsk","left","atop"
"4296","A45","center-embedding","head initial",2,"[3,3]","true","kaku kaku moy","kaku kaku moy","kkm","kkm",1,"tvsk","left","atop"
"4297","A45","center-embedding","head initial",2,"[1,3]","true","vuntun kaku moy","vuntun kaku moy","vkm","vkm",1,"tvsk","left","atop"
"4298","A45","center-embedding","head initial",2,"[0,[1]]","true","titil vuntun rae","titil vuntun rae","tvr","tvr",1,"tvsk","left","atop"
"4299","A45","center-embedding","head initial",2,"[3,[1]]","true","kaku vuntun rae","kaku vuntun rae","kvr","kvr",1,"tvsk","left","atop"
"4300","A45","center-embedding","head initial",2,"[2,[1]]","true","silvil vuntun rae","silvil vuntun rae","svr","svr",1,"tvsk","left","atop"
"4301","A45","center-embedding","head initial",2,"[2,1]","true","silvil vuntun moy","silvil vuntun moy","svm","svm",1,"tvsk","left","atop"
"4302","A45","center-embedding","head initial",2,"[0,0]","true","titil titil moy","titil titil moy","ttm","ttm",1,"tvsk","left","atop"
"4303","A45","center-embedding","head initial",2,"[3,[0]]","true","kaku titil rae","kaku titil rae","ktr","ktr",1,"tvsk","left","atop"
"4304","A45","center-embedding","head initial",2,"[2,2]","false","silvil silvil moy","silvil silvil moy","ssm","ssm",1,"tvsk","left","atop"
"4305","A45","center-embedding","head initial",2,"[2,[3]]","false","silvil kaku rae","silvil kaku rae","skr","skr",1,"tvsk","left","atop"
"4306","A45","center-embedding","head initial",2,"[0,[2]]","false","titil silvil rae","titil silvil rae","tsr","tsr",1,"tvsk","left","atop"
"4307","A45","center-embedding","head initial",2,"[0,1]","false","titil vuntun rae","titil vuntun moy","tvr","tvm",0.666666666666667,"tvsk","left","atop"
"4308","A45","center-embedding","head initial",3,"[[3,[3]],[2]]","true","kaku kaku silvil rae rae","kaku kaku silvil rae rae","kksrr","kksrr",1,"tvsk","left","atop"
"4309","A45","center-embedding","head initial",3,"[2,[3,[0]]]","true","silvil kaku titil rae moy","silvil kaku titil rae moy","sktrm","sktrm",1,"tvsk","left","atop"
"4310","A45","center-embedding","head initial",3,"[0,[[2,0]]]","true","titil silvil titil moy rae","titil silvil titil moy rae","tstmr","tstmr",1,"tvsk","left","atop"
"4311","A45","center-embedding","head initial",3,"[[3,2],[0]]","true","kaku silvil titil rae moy","kaku silvil titil rae moy","kstrm","kstrm",1,"tvsk","left","atop"
"4312","A45","center-embedding","head initial",3,"[[1,[2]],[2]]","true","vuntun silvil silvil rae rae","vuntun silvil silvil rae rae","vssrr","vssrr",1,"tvsk","left","atop"
"4313","A45","center-embedding","head initial",3,"[1,[3,[3]]]","true","vuntun kaku kaku rae moy","vuntun kaku kaku rae moy","vkkrm","vkkrm",1,"tvsk","left","atop"
"4314","A45","center-embedding","head initial",3,"[[1,[2]],2]","true","vuntun silvil silvil moy rae","vuntun silvil silvil moy rae","vssmr","vssmr",1,"tvsk","left","atop"
"4315","A45","center-embedding","head initial",3,"[[0,3],[1]]","true","titil kaku vuntun rae moy","titil kaku vuntun rae moy","tkvrm","tkvrm",1,"tvsk","left","atop"
"4316","A45","center-embedding","head initial",3,"[0,[[1,1]]]","false","titil vuntun vuntun moy rae","titil vuntun vuntun moy rae","tvvmr","tvvmr",1,"tvsk","left","atop"
"4317","A45","center-embedding","head initial",3,"[[3,3],0]","false","kaku kaku titil rae rae","kaku kaku titil moy moy","kktrr","kktmm",0.6,"tvsk","left","atop"
"4318","A45","center-embedding","head initial",3,"[[1,[1]],0]","false","vuntun vuntun titil moy rae","vuntun vuntun titil moy rae","vvtmr","vvtmr",1,"tvsk","left","atop"
"4319","A45","center-embedding","head initial",3,"[[1,2],0]","false","vuntun silvil titil moy moy","vuntun silvil titil moy moy","vstmm","vstmm",1,"tvsk","left","atop"
"4320","A45","center-embedding","head initial",4,"[3,[2,[2,[3]]]]","false","kaku silvil silvil kaku rae moy moy","kaku silvil silvil kaku rae moy moy","ksskrmm","ksskrmm",1,"tvsk","left","atop"
"4321","A45","center-embedding","head initial",4,"[1,[[2,[2,1]]]]","false","vuntun silvil silvil vuntun moy moy rae","vuntun silvil silvil vuntun moy moy rae","vssvmmr","vssvmmr",1,"tvsk","left","atop"
"4322","A45","center-embedding","head initial",4,"[[[3,1],[3]],3]","false","kaku vuntun kaku kaku moy rae rae","kaku vuntun kaku kaku moy rae moy","kvkkmrr","kvkkmrm",0.857142857142857,"tvsk","left","atop"
"4323","A45","center-embedding","head initial",4,"[0,[[3,[[1,1]]]]]","false","titil kaku vuntun vuntun moy rae rae","titil kaku vuntun vuntun moy rae rae","tkvvmrr","tkvvmrr",1,"tvsk","left","atop"
"4324","A45","center-embedding","head initial",4,"[[[0,1],0],[2]]","false","titil vuntun titil silvil rae rae moy","titil vuntun titil silvil rae moy moy","tvtsrrm","tvtsrmm",0.857142857142857,"tvsk","left","atop"
"4325","A45","center-embedding","head initial",4,"[[[2,0],1],2]","false","silvil titil vuntun silvil moy moy moy","silvil titil vuntun silvil moy moy moy","stvsmmm","stvsmmm",1,"tvsk","left","atop"
"4326","A45","center-embedding","head initial",4,"[0,[3,[[0,[0]]]]]","false","titil kaku titil titil rae rae moy","titil kaku titil titil rae rae moy","tkttrrm","tkttrrm",1,"tvsk","left","atop"
"4327","A45","center-embedding","head initial",4,"[[[2,[1]],[2]],[3]]","false","silvil vuntun silvil kaku rae rae rae","silvil vuntun silvil kaku rae rae rae","svskrrr","svskrrr",1,"tvsk","left","atop"
"4328","A45","center-embedding","head initial",4,"[2,[0,[[2,3]]]]","false","silvil titil silvil kaku moy rae moy","silvil titil silvil kaku moy rae moy","stskmrm","stskmrm",1,"tvsk","left","atop"
"4329","A45","center-embedding","head initial",4,"[[[1,[1]],3],0]","false","vuntun vuntun kaku titil moy moy rae","vuntun vuntun kaku titil moy moy rae","vvktmmr","vvktmmr",1,"tvsk","left","atop"
"4330","A45","center-embedding","head initial",4,"[[[1,[0]],[0]],1]","false","vuntun titil titil vuntun moy rae rae","vuntun titil titil vuntun moy rae rae","vttvmrr","vttvmrr",1,"tvsk","left","atop"
"4331","A45","center-embedding","head initial",4,"[[[3,3],[0]],[2]]","false","kaku kaku titil silvil rae rae moy","kaku kaku titil silvil rae rae moy","kktsrrm","kktsrrm",1,"tvsk","left","atop"
"4380","A46","branching","head final",1,"0","true","titil","titil","t","t",1,"tvsk","left","atop"
"4381","A46","branching","head final",1,"1","true","vuntun","vuntun","v","v",1,"tvsk","left","atop"
"4382","A46","branching","head final",1,"2","true","silvil","silvil","s","s",1,"tvsk","left","atop"
"4383","A46","branching","head final",1,"3","true","kaku","kaku","k","k",1,"tvsk","left","atop"
"4384","A46","branching","head final",2,"[3,3]","true","kaku moy kaku","kaku moy kaku","kmk","kmk",1,"tvsk","left","atop"
"4385","A46","branching","head final",2,"[1,3]","true","kaku moy vuntun","kaku moy vuntun","kmv","kmv",1,"tvsk","left","atop"
"4386","A46","branching","head final",2,"[0,[1]]","true","vuntun rae titil","vuntun rae titil","vrt","vrt",1,"tvsk","left","atop"
"4387","A46","branching","head final",2,"[3,[1]]","true","vuntun rae kaku","vuntun rae kaku","vrk","vrk",1,"tvsk","left","atop"
"4388","A46","branching","head final",2,"[2,[1]]","true","vuntun rae silvil","vuntun rae silvil","vrs","vrs",1,"tvsk","left","atop"
"4389","A46","branching","head final",2,"[2,1]","true","silvil moy vuntun","vuntun moy silvil","smv","vms",0.333333333333333,"tvsk","left","atop"
"4390","A46","branching","head final",2,"[0,0]","true","titil moy titil","titil moy titil","tmt","tmt",1,"tvsk","left","atop"
"4391","A46","branching","head final",2,"[3,[0]]","true","titil rae kaku","titil rae kaku","trk","trk",1,"tvsk","left","atop"
"4392","A46","branching","head final",2,"[2,2]","false","silvil moy silvil","silvil moy silvil","sms","sms",1,"tvsk","left","atop"
"4393","A46","branching","head final",2,"[2,[3]]","false","kaku rae silvil","kaku rae silvil","krs","krs",1,"tvsk","left","atop"
"4394","A46","branching","head final",2,"[0,[2]]","false","silvil rae titil","silvil rae titil","srt","srt",1,"tvsk","left","atop"
"4395","A46","branching","head final",2,"[0,1]","false","vuntun moy titil","vuntun moy titil","vmt","vmt",1,"tvsk","left","atop"
"4396","A46","branching","head final",3,"[[3,[3]],[2]]","true","silvil rae kaku rae kaku","silvil rae kaku rae kaku","srkrk","srkrk",1,"tvsk","left","atop"
"4397","A46","branching","head final",3,"[2,[3,[0]]]","true","silvil moy titil rae kaku","titil rae kaku moy silvil","smtrk","trkms",0.2,"tvsk","left","atop"
"4398","A46","branching","head final",3,"[0,[[2,0]]]","true","silvil moy titil rae titil","titil moy silvil rae titil","smtrt","tmsrt",0.6,"tvsk","left","atop"
"4399","A46","branching","head final",3,"[[3,2],[0]]","true","silvil moy vuntun rae titil","titil rae silvil moy kaku","smvrt","trsmk",0,"tvsk","left","atop"
"4400","A46","branching","head final",3,"[[1,[2]],[2]]","true","silvil rae silvil rae vuntun","silvil rae silvil rae vuntun","srsrv","srsrv",1,"tvsk","left","atop"
"4401","A46","branching","head final",3,"[1,[3,[3]]]","true","kaku rae kaku moy vuntun","kaku rae kaku moy vuntun","krkmv","krkmv",1,"tvsk","left","atop"
"4402","A46","branching","head final",3,"[[1,[2]],2]","true","silvil rae vuntun moy silvil","silvil moy silvil rae vuntun","srvms","smsrv",0.2,"tvsk","left","atop"
"4403","A46","branching","head final",3,"[[0,3],[1]]","true","kaku moy titil rae vuntun","vuntun rae kaku moy titil","kmtrv","vrkmt",0.2,"tvsk","left","atop"
"4404","A46","branching","head final",3,"[0,[[1,1]]]","false","vuntun moy vuntun rae titil","vuntun moy vuntun rae titil","vmvrt","vmvrt",1,"tvsk","left","atop"
"4405","A46","branching","head final",3,"[[3,3],0]","false","titil moy kaku moy kaku","titil moy kaku moy kaku","tmkmk","tmkmk",1,"tvsk","left","atop"
"4406","A46","branching","head final",3,"[[1,[1]],0]","false","vuntun rae vuntun moy titil","titil moy vuntun rae vuntun","vrvmt","tmvrv",0.2,"tvsk","left","atop"
"4407","A46","branching","head final",3,"[[1,2],0]","false","titil moy silvil moy vuntun","titil moy silvil moy vuntun","tmsmv","tmsmv",1,"tvsk","left","atop"
"4408","A46","branching","head final",4,"[3,[2,[2,[3]]]]","false","kaku rae silvil moy silvil moy kaku","kaku rae silvil moy silvil moy kaku","krsmsmk","krsmsmk",1,"tvsk","left","atop"
"4409","A46","branching","head final",4,"[1,[[2,[2,1]]]]","false","vuntun moy silvil moy silvil rae vuntun","vuntun moy silvil moy silvil rae vuntun","vmsmsrv","vmsmsrv",1,"tvsk","left","atop"
"4410","A46","branching","head final",4,"[[[3,1],[3]],3]","false","kaku moy vuntun rae kaku moy kaku","kaku moy kaku rae vuntun moy kaku","kmvrkmk","kmkrvmk",0.714285714285714,"tvsk","left","atop"
"4411","A46","branching","head final",4,"[0,[[3,[[1,1]]]]]","false","vuntun moy vuntun rae kaku rae titil","vuntun moy vuntun rae kaku rae titil","vmvrkrt","vmvrkrt",1,"tvsk","left","atop"
"4412","A46","branching","head final",4,"[[[0,1],0],[2]]","false","silvil rae titil moy vuntun moy titil","silvil rae titil moy vuntun moy titil","srtmvmt","srtmvmt",1,"tvsk","left","atop"
"4413","A46","branching","head final",4,"[[[2,0],1],2]","false","silvil moy vuntun moy titil moy silvil","silvil moy vuntun moy titil moy silvil","smvmtms","smvmtms",1,"tvsk","left","atop"
"4414","A46","branching","head final",4,"[0,[3,[[0,[0]]]]]","false","titil rae titil rae kaku moy titil","titil rae titil rae kaku moy titil","trtrkmt","trtrkmt",1,"tvsk","left","atop"
"4415","A46","branching","head final",4,"[[[2,[1]],[2]],[3]]","false","kaku moy silvil moy vuntun moy silvil","kaku rae silvil rae vuntun rae silvil","kmsmvms","krsrvrs",0.571428571428571,"tvsk","left","atop"
"4416","A46","branching","head final",4,"[2,[0,[[2,3]]]]","false","kaku moy silvil rae titil moy silvil","kaku moy silvil rae titil moy silvil","kmsrtms","kmsrtms",1,"tvsk","left","atop"
"4417","A46","branching","head final",4,"[[[1,[1]],3],0]","false","titil moy kaku moy vuntun rae vuntun","titil moy kaku moy vuntun rae vuntun","tmkmvrv","tmkmvrv",1,"tvsk","left","atop"
"4418","A46","branching","head final",4,"[[[1,[0]],[0]],1]","false","vuntun moy titil rae titil rae vuntun","vuntun moy titil rae titil rae vuntun","vmtrtrv","vmtrtrv",1,"tvsk","left","atop"
"4419","A46","branching","head final",4,"[[[3,3],[0]],[2]]","false","silvil rae titil rae kaku moy kaku","silvil rae titil rae kaku moy kaku","srtrkmk","srtrkmk",1,"tvsk","left","atop"
"4508","A47","crossed","head final",1,"0","true","soko","soko","s","s",1,"svtk","left","atop"
"4509","A47","crossed","head final",1,"1","true","vilval","vilval","v","v",1,"svtk","left","atop"
"4510","A47","crossed","head final",1,"2","true","tulkul","tulkul","t","t",1,"svtk","left","atop"
"4511","A47","crossed","head final",1,"3","true","kinsin","kinsin","k","k",1,"svtk","left","atop"
"4512","A47","crossed","head final",2,"[3,3]","true","moy kinsin kinsin","moy kinsin kinsin","mkk","mkk",1,"svtk","left","atop"
"4513","A47","crossed","head final",2,"[1,3]","true","moy soko kinsin","moy kinsin vilval","msk","mkv",0.333333333333333,"svtk","left","atop"
"4514","A47","crossed","head final",2,"[0,[1]]","true","rae soko vilval","rae vilval soko","rsv","rvs",0.666666666666667,"svtk","left","atop"
"4515","A47","crossed","head final",2,"[3,[1]]","true","rae vilval kinsin","rae vilval kinsin","rvk","rvk",1,"svtk","left","atop"
"4516","A47","crossed","head final",2,"[2,[1]]","true","rae tulkul vilval","rae vilval tulkul","rtv","rvt",0.666666666666667,"svtk","left","atop"
"4517","A47","crossed","head final",2,"[2,1]","true","moy vilval kinsin","moy vilval tulkul","mvk","mvt",0.666666666666667,"svtk","left","atop"
"4518","A47","crossed","head final",2,"[0,0]","true","rae soko soko","moy soko soko","rss","mss",0.666666666666667,"svtk","left","atop"
"4519","A47","crossed","head final",2,"[3,[0]]","true","rae kinsin soko","rae soko kinsin","rks","rsk",0.666666666666667,"svtk","left","atop"
"4520","A47","crossed","head final",2,"[2,2]","false","moy moy vilval","moy tulkul tulkul","mmv","mtt",0.333333333333333,"svtk","left","atop"
"4521","A47","crossed","head final",2,"[2,[3]]","false","rae vilval kinsin","rae kinsin tulkul","rvk","rkt",0.333333333333333,"svtk","left","atop"
"4522","A47","crossed","head final",2,"[0,[2]]","false","rae soko vilval","rae tulkul soko","rsv","rts",0.333333333333333,"svtk","left","atop"
"4523","A47","crossed","head final",2,"[0,1]","false","moy soko vilval","moy vilval soko","msv","mvs",0.666666666666667,"svtk","left","atop"
"4524","A47","crossed","head final",3,"[[3,[3]],[2]]","true","rae rae kinsin kinsin tulkul","rae rae tulkul kinsin kinsin","rrkkt","rrtkk",0.6,"svtk","left","atop"
"4525","A47","crossed","head final",3,"[2,[3,[0]]]","true","moy tulkul rae kinsin soko","rae moy soko kinsin tulkul","mtrks","rmskt",0.2,"svtk","left","atop"
"4526","A47","crossed","head final",3,"[0,[[2,0]]]","true","rae soko rae tulkul soko","moy rae soko tulkul soko","rsrts","mrsts",0.6,"svtk","left","atop"
"4527","A47","crossed","head final",3,"[[3,2],[0]]","true","rae moy kinsin tulkul soko","rae moy soko tulkul kinsin","rmkts","rmstk",0.6,"svtk","left","atop"
"4528","A47","crossed","head final",3,"[[1,[2]],[2]]","true","rae rae vilval tulkul tulkul","rae rae tulkul tulkul vilval","rrvtt","rrttv",0.6,"svtk","left","atop"
"4529","A47","crossed","head final",3,"[1,[3,[3]]]","true","moy vilval rae rae kinsin","rae moy kinsin kinsin vilval","mvrrk","rmkkv",0,"svtk","left","atop"
"4530","A47","crossed","head final",3,"[[1,[2]],2]","true","moy tulkul rae vilval tulkul","moy rae tulkul tulkul vilval","mtrvt","mrttv",0.6,"svtk","left","atop"
"4531","A47","crossed","head final",3,"[[0,3],[1]]","true","rae soko kinsin moy tulkul","rae moy vilval kinsin soko","rskmt","rmvks",0.2,"svtk","left","atop"
"4532","A47","crossed","head final",3,"[0,[[1,1]]]","false","rae soko moy vilval vilval","moy rae vilval vilval soko","rsmvv","mrvvs",0.2,"svtk","left","atop"
"4533","A47","crossed","head final",3,"[[3,3],0]","false","moy moy kinsin kinsin soko","moy moy soko kinsin kinsin","mmkks","mmskk",0.6,"svtk","left","atop"
"4534","A47","crossed","head final",3,"[[1,[1]],0]","false","rae vilval vilval moy soko","moy rae soko vilval vilval","rvvms","mrsvv",0.2,"svtk","left","atop"
"4535","A47","crossed","head final",3,"[[1,2],0]","false","moy moy vilval tulkul soko","moy moy soko tulkul vilval","mmvts","mmstv",0.6,"svtk","left","atop"
"4536","A47","crossed","head final",4,"[3,[2,[2,[3]]]]","false","moy moy kinsin tulkul rae tulkul kinsin","rae moy moy kinsin tulkul tulkul kinsin","mmktrtk","rmmkttk",0.714285714285714,"svtk","left","atop"
"4537","A47","crossed","head final",4,"[1,[[2,[2,1]]]]","false","rae vilval tulkul tulkul vilval vilval rae","moy moy rae vilval tulkul tulkul vilval","rvttvvr","mmrvttv",0.428571428571429,"svtk","left","atop"
"4538","A47","crossed","head final",4,"[[[3,1],[3]],3]","false","moy kinsin kinsin rae kinsin moy vilval","moy rae moy kinsin kinsin vilval kinsin","mkkrkmv","mrmkkvk",0.285714285714286,"svtk","left","atop"
"4539","A47","crossed","head final",4,"[0,[[3,[[1,1]]]]]","false","rae rae soko kinsin moy vilval vilval","moy rae rae vilval vilval kinsin soko","rrskmvv","mrrvvks",0.142857142857143,"svtk","left","atop"
"4540","A47","crossed","head final",4,"[[[0,1],0],[2]]","false","rae soko vilval soko moy tulkul tulkul","rae moy moy tulkul soko vilval soko","rsvsmtt","rmmtsvs",0.142857142857143,"svtk","left","atop"
"4541","A47","crossed","head final",4,"[[[2,0],1],2]","false","moy moy moy tulkul soko vilval soko","moy moy moy tulkul vilval soko tulkul","mmmtsvs","mmmtvst",0.714285714285714,"svtk","left","atop"
